x, y, y = x^2 - 4x + 3
-100,10403.0
-99.8,10362.24
-99.6,10321.56
-99.39999999999999,10280.96
-99.19999999999999,10240.439999999997
-98.99999999999999,10199.999999999996
-98.79999999999998,10159.639999999996
-98.59999999999998,10119.359999999995
-98.39999999999998,10079.159999999996
-98.19999999999997,10039.039999999995
-97.99999999999997,9998.999999999995
-97.79999999999997,9959.039999999994
-97.59999999999997,9919.159999999993
-97.39999999999996,9879.359999999993
-97.19999999999996,9839.639999999992
-96.99999999999996,9799.99999999999
-96.79999999999995,9760.439999999991
-96.59999999999995,9720.95999999999
-96.39999999999995,9681.55999999999
-96.19999999999995,9642.239999999989
-95.99999999999994,9602.999999999989
-95.79999999999994,9563.83999999999
-95.59999999999994,9524.759999999987
-95.39999999999993,9485.759999999987
-95.19999999999993,9446.839999999987
-94.99999999999993,9407.999999999985
-94.79999999999993,9369.239999999985
-94.59999999999992,9330.559999999985
-94.39999999999992,9291.959999999985
-94.19999999999992,9253.439999999984
-93.99999999999991,9214.999999999984
-93.79999999999991,9176.639999999983
-93.59999999999991,9138.359999999982
-93.3999999999999,9100.159999999982
-93.1999999999999,9062.03999999998
-92.9999999999999,9023.999999999982
-92.7999999999999,8986.03999999998
-92.5999999999999,8948.15999999998
-92.39999999999989,8910.359999999979
-92.19999999999989,8872.63999999998
-91.99999999999989,8834.999999999978
-91.79999999999988,8797.439999999979
-91.59999999999988,8759.959999999977
-91.39999999999988,8722.559999999978
-91.19999999999987,8685.239999999976
-90.99999999999987,8647.999999999976
-90.79999999999987,8610.839999999976
-90.59999999999987,8573.759999999975
-90.39999999999986,8536.759999999975
-90.19999999999986,8499.839999999975
-89.99999999999986,8462.999999999975
-89.79999999999986,8426.239999999972
-89.59999999999985,8389.559999999972
-89.39999999999985,8352.959999999972
-89.19999999999985,8316.439999999971
-88.99999999999984,8279.99999999997
-88.79999999999984,8243.63999999997
-88.59999999999984,8207.359999999971
-88.39999999999984,8171.15999999997
-88.19999999999983,8135.03999999997
-87.99999999999983,8098.999999999969
-87.79999999999983,8063.039999999969
-87.59999999999982,8027.159999999968
-87.39999999999982,7991.359999999968
-87.19999999999982,7955.639999999968
-86.99999999999982,7919.999999999967
-86.79999999999981,7884.439999999967
-86.59999999999981,7848.959999999966
-86.3999999999998,7813.559999999966
-86.1999999999998,7778.239999999965
-85.9999999999998,7742.999999999965
-85.7999999999998,7707.839999999965
-85.5999999999998,7672.759999999964
-85.39999999999979,7637.759999999964
-85.19999999999979,7602.839999999964
-84.99999999999979,7567.999999999963
-84.79999999999978,7533.2399999999625
-84.59999999999978,7498.559999999962
-84.39999999999978,7463.959999999962
-84.19999999999978,7429.439999999961
-83.99999999999977,7394.999999999961
-83.79999999999977,7360.63999999996
-83.59999999999977,7326.35999999996
-83.39999999999976,7292.15999999996
-83.19999999999976,7258.039999999959
-82.99999999999976,7223.999999999959
-82.79999999999976,7190.039999999958
-82.59999999999975,7156.159999999958
-82.39999999999975,7122.359999999958
-82.19999999999975,7088.639999999958
-81.99999999999974,7054.999999999957
-81.79999999999974,7021.439999999957
-81.59999999999974,6987.959999999956
-81.39999999999974,6954.559999999956
-81.19999999999973,6921.239999999955
-80.99999999999973,6887.999999999955
-80.79999999999973,6854.839999999955
-80.59999999999972,6821.759999999955
-80.39999999999972,6788.759999999954
-80.19999999999972,6755.839999999954
-79.99999999999972,6722.999999999954
-79.79999999999971,6690.239999999953
-79.59999999999971,6657.559999999953
-79.39999999999971,6624.959999999953
-79.1999999999997,6592.439999999952
-78.9999999999997,6559.999999999952
-78.7999999999997,6527.639999999951
-78.5999999999997,6495.359999999951
-78.3999999999997,6463.159999999951
-78.19999999999969,6431.03999999995
-77.99999999999969,6398.99999999995
-77.79999999999968,6367.03999999995
-77.59999999999968,6335.159999999949
-77.39999999999968,6303.359999999949
-77.19999999999968,6271.6399999999485
-76.99999999999967,6239.999999999948
-76.79999999999967,6208.439999999948
-76.59999999999967,6176.959999999947
-76.39999999999966,6145.559999999948
-76.19999999999966,6114.239999999947
-75.99999999999966,6082.999999999947
-75.79999999999966,6051.8399999999465
-75.59999999999965,6020.759999999947
-75.39999999999965,5989.759999999946
-75.19999999999965,5958.839999999946
-74.99999999999964,5927.999999999945
-74.79999999999964,5897.239999999945
-74.59999999999964,5866.559999999945
-74.39999999999964,5835.959999999945
-74.19999999999963,5805.439999999944
-73.99999999999963,5774.999999999944
-73.79999999999963,5744.639999999944
-73.59999999999962,5714.359999999943
-73.39999999999962,5684.159999999943
-73.19999999999962,5654.039999999943
-72.99999999999962,5623.999999999943
-72.79999999999961,5594.039999999942
-72.59999999999961,5564.159999999942
-72.39999999999961,5534.3599999999415
-72.1999999999996,5504.639999999941
-71.9999999999996,5474.999999999941
-71.7999999999996,5445.4399999999405
-71.5999999999996,5415.959999999941
-71.3999999999996,5386.55999999994
-71.19999999999959,5357.23999999994
-70.99999999999959,5327.99999999994
-70.79999999999959,5298.839999999939
-70.59999999999958,5269.759999999939
-70.39999999999958,5240.759999999939
-70.19999999999958,5211.839999999939
-69.99999999999957,5182.999999999939
-69.79999999999957,5154.239999999938
-69.59999999999957,5125.559999999939
-69.39999999999957,5096.959999999938
-69.19999999999956,5068.439999999938
-68.99999999999956,5039.999999999937
-68.79999999999956,5011.639999999938
-68.59999999999955,4983.359999999937
-68.39999999999955,4955.159999999937
-68.19999999999955,4927.039999999936
-67.99999999999955,4898.999999999936
-67.79999999999954,4871.039999999936
-67.59999999999954,4843.159999999936
-67.39999999999954,4815.359999999936
-67.19999999999953,4787.639999999936
-66.99999999999953,4759.999999999935
-66.79999999999953,4732.439999999935
-66.59999999999953,4704.959999999935
-66.39999999999952,4677.559999999935
-66.19999999999952,4650.239999999934
-65.99999999999952,4622.9999999999345
-65.79999999999951,4595.839999999934
-65.59999999999951,4568.759999999934
-65.39999999999951,4541.759999999934
-65.1999999999995,4514.839999999934
-64.9999999999995,4487.999999999934
-64.7999999999995,4461.239999999933
-64.5999999999995,4434.559999999933
-64.3999999999995,4407.959999999933
-64.19999999999949,4381.439999999932
-63.99999999999949,4354.999999999933
-63.799999999999486,4328.639999999932
-63.59999999999948,4302.359999999932
-63.39999999999948,4276.159999999932
-63.19999999999948,4250.039999999932
-62.999999999999474,4223.999999999932
-62.79999999999947,4198.039999999932
-62.59999999999947,4172.159999999932
-62.399999999999466,4146.3599999999315
-62.19999999999946,4120.639999999931
-61.99999999999946,4094.999999999931
-61.79999999999946,4069.439999999931
-61.599999999999454,4043.9599999999305
-61.39999999999945,4018.5599999999304
-61.19999999999945,3993.23999999993
-60.999999999999446,3967.99999999993
-60.79999999999944,3942.83999999993
-60.59999999999944,3917.7599999999297
-60.39999999999944,3892.7599999999297
-60.199999999999434,3867.8399999999297
-59.99999999999943,3842.9999999999295
-59.79999999999943,3818.2399999999293
-59.599999999999426,3793.5599999999295
-59.39999999999942,3768.959999999929
-59.19999999999942,3744.439999999929
-58.99999999999942,3719.999999999929
-58.799999999999415,3695.639999999929
-58.59999999999941,3671.3599999999287
-58.39999999999941,3647.1599999999285
-58.199999999999406,3623.0399999999286
-57.9999999999994,3598.9999999999286
-57.7999999999994,3575.039999999928
-57.5999999999994,3551.159999999928
-57.399999999999395,3527.3599999999283
-57.19999999999939,3503.639999999928
-56.99999999999939,3479.9999999999277
-56.799999999999386,3456.4399999999277
-56.59999999999938,3432.9599999999277
-56.39999999999938,3409.5599999999276
-56.19999999999938,3386.2399999999275
-55.999999999999375,3362.9999999999277
-55.79999999999937,3339.8399999999274
-55.59999999999937,3316.7599999999275
-55.399999999999366,3293.7599999999275
-55.19999999999936,3270.8399999999274
-54.99999999999936,3247.9999999999272
-54.79999999999936,3225.239999999927
