x, y, y = x^2 - 4x + 3
-10.0,143.0
-9.9,140.6
-9.8,138.2
-9.7,135.9
-9.6,133.6
-9.5,131.3
-9.4,129.0
-9.3,126.7
-9.2,124.4
-9.1,122.2
-9.0,120.0
-8.9,117.8
-8.8,115.6
-8.7,113.5
-8.6,111.4
-8.5,109.3
-8.4,107.2
-8.3,105.1
-8.2,103.0
-8.1,101.0
-8.0,99.0
-7.9,97.0
-7.8,95.0
-7.7,93.1
-7.6,91.2
-7.5,89.3
-7.4,87.4
-7.3,85.5
-7.2,83.6
-7.1,81.8
-7.0,80.0
-6.9,78.2
-6.8,76.4
-6.7,74.7
-6.6,73.0
-6.5,71.3
-6.4,69.6
-6.3,67.9
-6.2,66.2
-6.1,64.6
-6.0,63.0
-5.9,61.4
-5.8,59.8
-5.7,58.3
-5.6,56.8
-5.5,55.3
-5.4,53.8
-5.3,52.3
-5.2,50.8
-5.1,49.4
-5.0,48.0
-4.9,46.6
-4.8,45.2
-4.7,43.9
-4.6,42.6
-4.5,41.3
-4.4,40.0
-4.3,38.7
-4.2,37.4
-4.1,36.2
-4.0,35.0
-3.9,33.8
-3.8,32.6
-3.7,31.5
-3.6,30.4
-3.5,29.3
-3.4,28.2
-3.3,27.1
-3.2,26.0
-3.1,25.0
-3.0,24.0
-2.9,23.0
-2.8,22.0
-2.7,21.1
-2.6,20.2
-2.5,19.3
-2.4,18.4
-2.3,17.5
-2.2,16.6
-2.1,15.8
-2.0,15.0
-1.9,14.2
-1.8,13.4
-1.7,12.7
-1.6,12.0
-1.5,11.3
-1.4,10.6
-1.3,9.9
-1.2,9.2
-1.1,8.6
-1.0,8.0
-0.9,7.4
-0.8,6.8
-0.7,6.3
-0.6,5.8
-0.5,5.3
-0.4,4.8
-0.3,4.3
-0.2,3.8
-0.1,3.4
-0.0,3.0
0.1,2.6
0.2,2.2
0.3,1.9
0.4,1.6
0.5,1.3
0.6,1.0
0.7,0.7
0.8,0.4
0.9,0.2
1.0,0.0
1.1,-0.2
1.2,-0.4
1.3,-0.5
1.4,-0.6
1.5,-0.7
1.6,-0.8
1.7,-0.9
1.8,-1.0
1.9,-1.0
2.0,-1.0
2.1,-1.0
2.2,-1.0
2.3,-0.9
2.4,-0.8
2.5,-0.8
2.6,-0.6
2.7,-0.5
2.8,-0.4
2.9,-0.2
3.0,-0.0
3.1,0.2
3.2,0.4
3.3,0.7
3.4,1.0
3.5,1.2
3.6,1.6
3.7,1.9
3.8,2.2
3.9,2.6
4.0,3.0
4.1,3.4
4.2,3.8
4.3,4.3
4.4,4.8
4.5,5.2
4.6,5.8
4.7,6.3
4.8,6.8
4.9,7.4
5.0,8.0
5.1,8.6
5.2,9.2
5.3,9.9
5.4,10.6
5.5,11.2
5.6,12.0
5.7,12.7
5.8,13.4
5.9,14.2
6.0,15.0
6.1,15.8
6.2,16.6
6.3,17.5
6.4,18.4
6.5,19.2
6.6,20.2
6.7,21.1
6.8,22.0
6.9,23.0
7.0,24.0
7.1,25.0
7.2,26.0
7.3,27.1
7.4,28.2
7.5,29.2
7.6,30.4
7.7,31.5
7.8,32.6
7.9,33.8
8.0,35.0
8.1,36.2
8.2,37.4
8.3,38.7
8.4,40.0
8.5,41.2
8.6,42.6
8.7,43.9
8.8,45.2
8.9,46.6
9.0,48.0
9.1,49.4
9.2,50.8
9.3,52.3
9.4,53.8
9.5,55.2
9.6,56.8
9.7,58.3
9.8,59.8
9.9,61.4
10.0,63.0
