-10.0,155.9940368236767,
-9.9,-26.403498330377516,
-9.8,-97.36772757442728,
-9.7,303.8944591111971,
-9.6,182.0874754306726,
-9.5,93.22804995497606,
-9.4,165.27567346623178,
-9.3,278.94871136508056,
-9.2,252.74202639788305,
-9.1,139.8870899743839,
-9.0,129.18078033369372,
-8.9,178.38547048655607,
-8.8,171.81708651841785,
-8.7,-69.22389834163195,
-8.6,-10.461173462552921,
-8.5,9.684132658696853,
-8.4,344.01325780814585,
-8.3,317.670246529822,
-8.2,-31.884147727913557,
-8.1,230.42838331284344,
-8.0,60.129135177200276,
-7.9,334.41848271775166,
-7.8,-117.44436651045856,
-7.7,288.22148400334504,
-7.6,70.37020217580809,
-7.5,-126.96476572882857,
-7.4,-73.78998433786415,
-7.3,325.01870338236967,
-7.2,128.18212124305896,
-7.1,170.09506715820228,
-7.0,47.33225325422462,
-6.9,79.35396015036673,
-6.8,-158.7345734474289,
-6.7,274.8721738773139,
-6.6,216.82328292314506,
-6.5,-40.729598351943295,
-6.4,160.64097180714774,
-6.3,-115.0735320291682,
-6.2,146.34456696082668,
-6.1,62.57988934635911,
-6.0,-90.22964285148683,
-5.9,42.57021429299894,
-5.8,-0.0840996434601422,
-5.7,70.75697446660504,
-5.6,267.2964085922156,
-5.5,204.61457917383314,
-5.4,-116.43116517436751,
-5.3,-13.642705158447384,
-5.2,-153.41106191152966,
-5.1,65.84012299020705,
-5.0,-119.06594365907037,
-4.9,211.67931432953444,
-4.8,229.74081518738757,
-4.7,-22.892986488246585,
-4.6,26.507858687869064,
-4.5,222.35266284105194,
-4.4,-26.166979789713693,
-4.3,58.14135400894626,
-4.2,-204.23861162123177,
-4.1,173.30237890214875,
-4.0,-69.5944434527545,
-3.9,80.06834929545026,
-3.8,-156.90975507139487,
-3.7,-77.7587329111385,
-3.6,-189.4544589623572,
-3.5,-88.01465641206416,
-3.4,-187.8617402131675,
-3.3,-184.3935333058244,
-3.2,-7.90025376448105,
-3.1,-69.49464390169996,
-3.0,102.64085630772311,
-2.9,-84.98082051081595,
-2.8,93.10691086942764,
-2.7,-19.999531646923508,
-2.6,24.141298317846285,
-2.5,85.88286279343961,
-2.4,197.31931998794198,
-2.3,163.70392815569232,
-2.2,-17.76412504173539,
-2.1,40.07434890568622,
-2.0,237.34780040079337,
-1.9,-103.10114564636642,
-1.8,-233.174239325001,
-1.7,165.71785857267665,
-1.6,114.28473009308334,
-1.5,150.33126931294126,
-1.4,-16.387244152094553,
-1.3,-108.95136182757491,
-1.2,-53.49758324554442,
-1.1,-145.42407468559372,
-1.0,99.5473248791975,
-0.9,2.7941756632968824,
-0.8,-119.1270110999266,
-0.7,-78.6169910634339,
-0.6,-64.09834201089704,
-0.5,184.22026917509402,
-0.4,-47.659763050500985,
-0.3,210.55477355155517,
-0.2,173.56435266019187,
-0.1,92.36293321417875,
-0.0,-178.62654684026666,
0.1,8.529147807294644,
0.2,-154.04763752738333,
0.3,80.51947994916685,
0.4,-149.65819233857405,
0.5,-216.94049147665947,
0.6,-171.87170982919804,
0.7,-196.01095825725724,
0.8,-216.67866352724843,
