-10,136.591213882297
-9.9,135.20821739196
-9.8,133.553039458958
-9.7,130.541023653138
-9.6,126.456805513323
-9.5,119.658313496
-9.4,112.222769113107
-9.3,105.718867159573
-9.2,99.1892849023122
-9.1,92.4242088460451
-9,86.0503293562902
-8.9,81.4195908064873
-8.8,79.4023550310679
-8.7,79.574655641408
-8.6,80.5437826574511
-8.5,80.4473766069519
-8.4,79.4199001678831
-8.3,78.0681957107403
-8.2,77.0798254880583
-8.1,76.257046590261
-8,74.6947964872277
-7.9,71.8201303405637
-7.8,69.6592771548608
-7.7,69.6471176311853
-7.6,72.5760998444219
-7.5,76.8738727200666
-7.4,80.2327045960603
-7.3,82.3957758332736
-7.2,83.0910952807092
-7.1,82.1881964489124
-7,78.8433537743284
-6.9,72.9991287116725
-6.8,63.5266223928376
-6.7,52.0712379045852
-6.6,41.1319186437897
-6.5,31.113859787856
-6.4,23.6135926827597
-6.3,19.7934305483218
-6.2,18.9663221755873
-6.1,19.6426127387841
-6,22.3503058068384
-5.9,26.8413966699551
-5.8,31.309804086113
-5.7,35.4573127531126
-5.6,37.1974306017613
-5.5,36.2257569153696
-5.4,33.0880396418124
-5.3,29.1320396926077
-5.2,25.2763282754136
-5.1,20.6185478051314
-5,16.4847457788874
-4.9,13.2886507189891
-4.8,12.7679234194434
-4.7,14.256790487507
-4.6,17.6670241835098
-4.5,23.2969252609304
-4.4,29.3440822236607
-4.3,36.6744768544112
-4.2,43.8751962832392
-4.1,49.9165587205866
-4,54.1035977618991
-3.9,56.1217790566691
-3.8,56.9243220884941
-3.7,55.1087932795041
-3.6,51.1183259388015
-3.5,44.6071053488044
-3.4,36.7615552553242
-3.3,29.1742926581131
-3.2,21.5544656246291
-3.1,15.8902672301343
-3,10.7483489003019
-2.9,7.20412256240705
-2.8,6.99284656044833
-2.7,10.361811917415
-2.6,17.0480965169901
-2.5,25.2841537594518
-2.4,34.9336727867964
-2.3,43.3943797054288
-2.2,50.7830814719093
-2.1,56.5146210137398
-2,58.8870318479745
-1.9,57.4173867968187
-1.8,52.2133043166179
-1.7,44.3312423288513
-1.6,34.2599139131077
-1.5,23.9420762022261
-1.4,14.4624952157844
-1.3,6.43946122470025
-1.2,-0.471727728939002
-1.1,-6.42107213767221
-1,-12.02886671839
-0.9,-17.2974368086865
-0.799999999999999,-22.0015381306183
-0.699999999999999,-26.1626768610653
-0.6,-30.4666035689304
-0.5,-35.6032875546101
-0.399999999999999,-40.5231806013287
-0.299999999999999,-43.9485036812102
-0.199999999999999,-45.5228177129738
-0.0999999999999996,-45.6536322455944
0,-44.6838092457767
0.0999999999999996,-43.8009493641052
0.199999999999999,-42.8855317792297
0.299999999999999,-40.6569259532286
0.399999999999999,-36.6263235284834
0.5,-32.3820218648404
0.6,-27.9314813765832
0.699999999999999,-23.3501642373505
0.799999999999999,-18.2324619291788
0.9,-12.7432157927523
1,-7.09084613905191
1.1,-3.16986462726964
1.2,-1.79953441682122
1.3,-1.33658487315449
1.4,-1.21391024600232
1.5,-1.54226135760572
1.6,-3.04474345334292
1.7,-4.7040192161485
1.8,-5.98286138732044
1.9,-5.57416598086977
2,-4.03619020066105
2.1,-2.87253251073998
2.2,-2.8831351803403
2.3,-2.60085419379871
2.4,-1.19551771215547
2.5,2.22276049977243
2.6,6.99556099074489
2.7,12.654880272553
2.8,19.8914084825901
2.9,28.9798063432469
3,39.5353874674607
3.1,49.6693429841111
3.2,58.3477990184444
3.3,62.5638769605565
3.4,62.2895354149088
3.5,57.8518363007595
3.6,48.6666472971341
3.7,35.1046751003949
3.8,18.6529662148072
3.9,0.710018267080113
4,-18.0222089222789
4.1,-34.1212843633136
4.2,-47.2086513865281
4.3,-57.3114400149222
4.4,-62.3743090336809
4.5,-61.8738478760506
4.6,-57.171048708091
4.7,-49.5314442401831
4.8,-39.0716229778655
4.9,-28.6898126241257
5,-18.3148094547434
5.1,-8.3316034633111
5.2,-2.00021220635479
5.3,-0.459042951404499
5.4,-2.37807947903695
5.5,-6.55674036377296
5.6,-13.3198622307042
5.7,-20.9034506008302
5.8,-28.5958159798243
5.9,-35.9245816292838
6,-40.0691712413282
6.1,-40.1670878042915
6.2,-38.0233412104399
6.3,-33.5894087012906
6.4,-26.312008535347
6.5,-16.3928801144068
6.6,-5.40334759885797
6.7,6.12006000488389
6.8,16.5622949382974
6.9,25.7720948375888
7,34.5657581890506
7.1,40.9762243543726
7.2,44.6925666320725
7.3,45.4023317343715
7.4,43.6590239560621
7.5,39.7815569510966
7.6,34.1956329857611
7.7,26.7691265390033
7.8,18.8804245957573
7.9,12.9224404109722
8,8.23304167201412
8.1,5.08552176744531
8.2,3.42883995787374
8.3,2.68887030606381
8.4,3.93925812047309
8.5,7.11692250087905
8.6,10.2280250750217
8.7,11.7397314823689
8.8,13.8046901345445
8.9,15.5314052682338
9,17.3907326721125
9.1,20.7125648632283
9.2,23.2817041139769
9.3,25.134871408752
9.4,27.037201289295
9.5,29.9460300860608
9.6,31.5886360192339
9.7,32.9272306216021
9.8,34.1045711460462
9.9,34.0610447745463
10,34.0103719231871
