-10,143
-9.9,140.61
-9.8,138.24
-9.7,135.89
-9.6,133.56
-9.5,131.25
-9.4,128.96
-9.3,126.69
-9.2,124.44
-9.1,122.21
-9,120
-8.9,117.81
-8.8,115.64
-8.7,113.49
-8.6,111.36
-8.5,109.25
-8.4,107.16
-8.3,105.09
-8.2,103.04
-8.1,101.01
-8,99
-7.9,97.01
-7.8,95.04
-7.7,93.09
-7.6,91.16
-7.5,89.25
-7.4,87.36
-7.3,85.49
-7.2,83.64
-7.1,81.81
-7,80
-6.9,78.21
-6.8,76.44
-6.7,74.69
-6.6,72.96
-6.5,71.25
-6.4,69.56
-6.3,67.89
-6.2,66.24
-6.1,64.61
-6,63
-5.9,61.41
-5.8,59.84
-5.7,58.29
-5.6,56.76
-5.5,55.25
-5.4,53.76
-5.3,52.29
-5.2,50.84
-5.1,49.41
-5,48
-4.9,46.61
-4.8,45.24
-4.7,43.89
-4.6,42.56
-4.5,41.25
-4.4,39.96
-4.3,38.69
-4.2,37.44
-4.1,36.21
-4,35
-3.9,33.81
-3.8,32.64
-3.7,31.49
-3.6,30.36
-3.5,29.25
-3.4,28.16
-3.3,27.09
-3.2,26.04
-3.1,25.01
-3,24
-2.9,23.01
-2.8,22.04
-2.7,21.09
-2.6,20.16
-2.5,19.25
-2.4,18.36
-2.3,17.49
-2.2,16.64
-2.1,15.81
-2,15
-1.9,14.21
-1.8,13.44
-1.7,12.69
-1.6,11.96
-1.5,11.25
-1.4,10.56
-1.3,9.88999999999999
-1.2,9.23999999999999
-1.1,8.61
-1,8
-0.9,7.41
-0.799999999999999,6.83999999999999
-0.699999999999999,6.29
-0.6,5.76
-0.5,5.25
-0.399999999999999,4.75999999999999
-0.299999999999999,4.29
-0.199999999999999,3.84
-0.0999999999999996,3.41
0,3
0.0999999999999996,2.61
0.199999999999999,2.24
0.299999999999999,1.89
0.399999999999999,1.56
0.5,1.25
0.6,0.960000000000001
0.699999999999999,0.690000000000002
0.799999999999999,0.440000000000003
0.9,0.209999999999999
1,0
1.1,-0.19
1.2,-0.359999999999999
1.3,-0.509999999999998
1.4,-0.640000000000001
1.5,-0.75
1.6,-0.84
1.7,-0.91
1.8,-0.96
1.9,-0.99
2,-1
2.1,-0.99
2.2,-0.96
2.3,-0.91
2.4,-0.84
2.5,-0.75
2.6,-0.640000000000001
2.7,-0.510000000000001
2.8,-0.36
2.9,-0.190000000000001
3,0
3.1,0.209999999999999
3.2,0.439999999999998
3.3,0.69
3.4,0.959999999999999
3.5,1.25
3.6,1.56
3.7,1.89
3.8,2.24
3.9,2.61
4,3
4.1,3.41
4.2,3.84
4.3,4.29
4.4,4.76
4.5,5.25
4.6,5.76
4.7,6.29
4.8,6.84
4.9,7.41
5,8
5.1,8.61
5.2,9.23999999999999
5.3,9.89
5.4,10.56
5.5,11.25
5.6,11.96
5.7,12.69
5.8,13.44
5.9,14.21
6,15
6.1,15.81
6.2,16.64
6.3,17.49
6.4,18.36
6.5,19.25
6.6,20.16
6.7,21.09
6.8,22.04
6.9,23.01
7,24
7.1,25.01
7.2,26.04
7.3,27.09
7.4,28.16
7.5,29.25
7.6,30.36
7.7,31.49
7.8,32.64
7.9,33.81
8,35
8.1,36.21
8.2,37.44
8.3,38.69
8.4,39.96
8.5,41.25
8.6,42.56
8.7,43.89
8.8,45.24
8.9,46.61
9,48
9.1,49.41
9.2,50.84
9.3,52.29
9.4,53.76
9.5,55.25
9.6,56.76
9.7,58.29
9.8,59.84
9.9,61.41
10,63
